"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","mature_ai_companion_news","news","5da072280cab37e8423dfa266136685f","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-05T18:20:26.000Z","Pennsylvania Sues Character.AI Over Chatbot Posing as Licensed Psychiatrist - Decrypt","https://decrypt.co/366833/pennsylvania-sues-character-ai-chatbot-posing-licensed-psychiatrist?amp=1"
"main research","mature_ai_companion_news","news","5da072280cab37e8423dfa266136685f","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-22T01:35:08.000Z","Character.AI Expands Memory Tools Amid Legal Scrutiny - Blockchain.News","https://blockchain.news/news/character-ai-memory-tools-launch"
"main research","mature_ai_companion_news","news","5da072280cab37e8423dfa266136685f","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-01-13T13:40:41.000Z","Character.AI And Google Settle Landmark Lawsuits Over Teen Deaths Linked To AI Chatbots | Folio3 AI","https://www.folio3.ai/ai-pulse/character-ai-google-settle-landmark-lawsuits-teen-deaths-linked-ai-chatbots"
"main research","mature_ai_companion_news","news","5da072280cab37e8423dfa266136685f","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T13:07:45.000Z","AI Companions Are Killing Teenagers. The Settlements Are In. Nobody Changed Anything. | by Manav Gupta | May, 2026 | Medium","https://medium.com/@Tensorboy/ai-companions-are-killing-teenagers-the-settlements-are-in-nobody-changed-anything-8e384af2f59e"
"main research","mature_ai_companion_news","news","5da072280cab37e8423dfa266136685f","linked","linked","已关联","Character.AI / Replika / Chai | Caveduck / Charms / Pictoria / CODE27 | Charms","official/social evidence | product matrix | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-17T02:14:47.000Z","AI Interactive Fiction Monetization at Character.AI | HITLoop","https://hitloop.news/ai-interactive-fiction-safety/"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","不拿融资、千万年营收，重庆14人团队做出全球AI社交Top7｜对话创始人","https://www.baijing.cn/article/52888"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","中国互联网出海一周头条 我们一起看真相聊大事儿 | 白鲸出397期","https://www.baijing.cn/article/55006"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Kindroid / Nomi / Blush | Talkie / MiniMax","product matrix | official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-03-02T09:43:00.000Z","MiniMax Announces Full Year 2025 Financial Results","https://www.prnewswire.com/news-releases/minimax-announces-full-year-2025-financial-results-302700868.html"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2024-10-31T00:00:13.000Z","Chinese AI unicorn MiniMax scores big in US with Talkie chatbot entertainment app | South China Morning Post","https://www.scmp.com/tech/tech-trends/article/3284511/chinese-ai-unicorn-minimax-scores-big-us-talkie-chatbot-entertainment-app"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Kindroid / Nomi / Blush | PolyBuzz / HiWaifu / Linky | PolyBuzz","product matrix | official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2025-10-27T08:26:48.000Z","The State of Chinese AI Apps 2025 - Tech Buzz China Insider","https://techbuzzchina.substack.com/p/the-state-of-chinese-ai-apps-2025"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-01-19T00:00:00.000Z","作业帮出海最猛的产品竟是AI陪伴？单月访问量超4200万，AI百强榜排名超Kimi、千问 | 人人都是产品经理","https://www.woshipm.com/share/6327874.html"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","MiniMax找全球变现通路_北京商报","https://www.bbtnews.com.cn/2026/0111/581338.shtml"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Kindroid / Nomi / Blush | Talkie / MiniMax","product matrix | official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-03-02T14:03:59.000Z","MiniMax conference call: Focusing on ""all-modal"" and ""high quality,"" bidding farewell to purely ""卷模型"" and evolving towards an AI platform ecosystem","https://longbridge.com/en/news/277476273"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","让年轻人上头的""虚拟恋人""，要带MiniMax去上市了_财富号_东方财富网","https://caifuhao.eastmoney.com/news/20250725200107624440280"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-07-16T13:23:41.000Z","MiniMax Files for $4B Hong Kong IPO in China's AI Race","https://www.implicator.ai/minimax-files-for-4-billion-ipo-testing-global-appetite-for-chinas-ai-ambitions/"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-02-04T16:49:21.000Z","一家做教育的公司,为什么能在海外AI产品流量榜上排名第一?｜2025年12月AI百强榜_腾讯新闻","https://news.qq.com/rain/a/20260204A05BK500"
"main research","china_ai_companion_exports","news","56bd97bcd39320353cbbf773d2ed547b","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz | AI companion apps on track to pull in $120M in 2025","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-08-12T17:38:42.000Z","AI companion apps on track to pull in $120M in 2025 | TechCrunch","https://techcrunch.com/2025/08/12/ai-companion-apps-on-track-to-pull-in-120m-in-2025/"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Status AI | Friend | Fai Nur","official/social evidence | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","2026-05-19T14:00:00.000Z","Forget the feed: Status AI raises $17M to turn social media into interactive entertainment | TechCrunch","https://techcrunch.com/2026/05/19/gamified-social-media-network-status-announces-17m-funding-to-help-usher-in-new-era-of-social-networking/"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T12:00:00.000Z","Butterflies AI Raises Seed Round, Launches First Social","https://www.globenewswire.com/news-release/2024/06/18/2900674/0/en/Butterflies-AI-Raises-Seed-Round-Launches-First-Social-Media-Platform-Where-People-and-AI-Friends-Co-Exist.html"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Friend | AI iMessage social network","funding candidate review | supplemental funding/news","已关联到主表、时间线或官方/社媒证据。","2026-04-24T00:00:00.000Z","Two college kids raise a $5.1 million pre-seed to build an AI social network in iMessage | TechCrunch","https://techcrunch.com/2026/04/24/two-college-kids-raise-a-5-1-million-pre-seed-to-build-an-ai-social-network-in-imessage/"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Kindroid / Nomi / Blush | Friend | Oasiz | SocialAI / Oasiz","product matrix | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-09T00:00:00.000Z","Oasiz raises $2.5M to make TikTok-style “playable content” a thing — here’s what that actually means | FinalBoss.io","https://finalboss.io/oasiz-raises-2-5m-to-make-tiktok-style"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Friend | Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-08T15:32:21.000Z","""Oasiz Raises $2.5M Seed Round to Launch Social Platform for Viral Playable Content"" - Games Press","https://www.gamespress.com/Oasiz-Raises-25M-Seed-Round-to-Launch-Social-Platform-for-Viral-Playab"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Fai Nur | Status AI","residual signal review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Status • Press","https://www.statusai.com/press"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T16:00:00.000Z","Butterflies AI Raises Seed Round, Launches First Social Media Platform Where People and AI Friends Co-Exist","https://www.einpresswire.com/article/720967914/butterflies-ai-raises-seed-round-launches-first-social-media-platform-where-people-and-ai-friends-co-exist"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Friend | Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-09T00:00:00.000Z","Oasiz Raises $2.5M Seed Round Funding—TikTok Meets Roblox - Music News","https://ravelink.tv/articles/19_music-news/oasiz-raises-25m-seed-round-fundingtiktok-meets-roblox-r16869/"
"main research","ai_social_entertainment_news","news","1e5b4d36e2bc381a1a949bcc57032f5e","linked","linked","已关联","Status AI | Friend | Fai Nur","official/social evidence | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","2026-05-28T21:18:10.000Z","Status AI Raises $17 Million to Turn Social Media Into Worlds Users Can Live Inside - Fundraise Insider","https://fundraiseinsider.com/blog/status-ai-raises-17-million-to-turn-social-media-into-worlds-users-can-live-inside/"
