"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","mature_ai_companion_news","news","2c72a6aa148243baed9fffaa736e7d14","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-04-09T02:12:04.000Z","California Lawmakers Consider Possible Dangers of AI Chatbots","https://www.govtech.com/artificial-intelligence/california-lawmakers-consider-possible-dangers-of-ai-chatbots"
"main research","mature_ai_companion_news","news","2c72a6aa148243baed9fffaa736e7d14","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | Talkie / MiniMax","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","2026-06-08T08:00:00.000Z","AI chatbots still pose as doctors amid PA crackdown • Spotlight PA","https://www.spotlightpa.org/news/2026/06/ai-pose-doctor-crackdown-pennsylvania-task-force-capitol/"
"main research","mature_ai_companion_news","news","2c72a6aa148243baed9fffaa736e7d14","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-22T06:52:49.000Z","全球AI应用，发展到哪一步了？-虎嗅网","https://www.huxiu.com/article/4852748.html"
"main research","mature_ai_companion_news","news","2c72a6aa148243baed9fffaa736e7d14","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","不拿融资、千万年营收，重庆14人团队做出全球AI社交Top7｜对话创始人","https://www.baijing.cn/article/52888"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","","https://resources-cdn.appfigures.com/industry-reports/appfigures-rise-of-ai-apps-key-trends-shaping-2025-report-v2.2.pdf"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-03-02T09:46:44.000Z","MINIMAX-WP：截至2025年12月31日止年度的年度業績公告 - Futubull","https://news.futunn.com/en/notice/306575559/minimax-wp-annual-results-announcementfor-the-year-ended-december-31"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","不拿融资、千万年营收，重庆14人团队做出全球AI社交Top7｜对话创始人","https://www.baijing.cn/article/52888"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Kindroid / Nomi / Blush | Talkie / MiniMax","product matrix | official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-03-02T09:43:00.000Z","MiniMax Announces Full Year 2025 Financial Results","https://www.prnewswire.com/news-releases/minimax-announces-full-year-2025-financial-results-302700868.html"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-02-04T16:49:21.000Z","一家做教育的公司,为什么能在海外AI产品流量榜上排名第一?｜2025年12月AI百强榜_腾讯新闻","https://news.qq.com/rain/a/20260204A05BK500"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2024-10-31T00:00:13.000Z","Chinese AI unicorn MiniMax scores big in US with Talkie chatbot entertainment app | South China Morning Post","https://www.scmp.com/tech/tech-trends/article/3284511/chinese-ai-unicorn-minimax-scores-big-us-talkie-chatbot-entertainment-app"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2024-06-07T17:33:11.000Z","MiniMax在海外的AI陪聊产品，爆了！_腾讯新闻","https://news.qq.com/rain/a/20240607A081GQ00"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | Talkie / MiniMax | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-10-29T12:21:52.000Z","China’s AI Boyfriends","https://www.chinatalk.media/p/chinas-ai-boyfriends"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz | AI companion apps on track to pull in $120M in 2025","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-08-12T17:38:42.000Z","AI companion apps on track to pull in $120M in 2025 | TechCrunch","https://techcrunch.com/2025/08/12/ai-companion-apps-on-track-to-pull-in-120m-in-2025/"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","MiniMax找全球变现通路_北京商报","https://www.bbtnews.com.cn/2026/0111/581338.shtml"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-08T00:00:00.000Z","AI Companion App Revenue Surges 30% in Q1 2026; Zeta Leads Global Growth Rankings","https://aipressa.com/top-stories/ai-companion-app-revenue-surges-30-in-q1-2026-zeta-leads-global-growth-rankings/"
"main research","china_ai_companion_exports","news","53dda45cdd73a065016c631fcb153c2e","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Known","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-12-29T07:06:35.000Z","China to crack down on AI chatbots around suicide, gambling","https://www.cnbc.com/2025/12/29/china-ai-chatbot-rules-emotional-influence-suicide-gambling-zai-minimax-talkie-xingye-zhipu.html"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Status AI | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-19T14:00:00.000Z","Forget the feed: Status AI raises $17M to turn social media into interactive entertainment | TechCrunch","https://techcrunch.com/2026/05/19/gamified-social-media-network-status-announces-17m-funding-to-help-usher-in-new-era-of-social-networking/"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Status AI | Fai Nur","funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","About Status • Status AI Official Website","https://www.statusai.com/about"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T22:15:00.000Z","Butterflies takes flight with $4.8M, launches social media platform combining AI and human content – GeekWire","https://www.geekwire.com/2024/butterflies-takes-flight-with-4-8m-launches-social-media-platform-combining-ai-and-human-content/"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Kindroid / Nomi / Blush | Friend | Oasiz | SocialAI / Oasiz","product matrix | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-09T14:31:44.000Z","Oasiz raises $2.5M to make TikTok-style “playable content” a thing — here’s what that actually means | FinalBoss | FinalBoss.io","https://finalboss.io/oasiz-raises-2-5m-to-make-tiktok-style"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Friend | Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-08T15:32:21.000Z","""Oasiz Raises $2.5M Seed Round to Launch Social Platform for Viral Playable Content"" - Games Press","https://www.gamespress.com/Oasiz-Raises-25M-Seed-Round-to-Launch-Social-Platform-for-Viral-Playab"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T12:00:00.000Z","Butterflies AI Raises Seed Round, Launches First Social","https://www.globenewswire.com/news-release/2024/06/18/2900674/0/en/Butterflies-AI-Raises-Seed-Round-Launches-First-Social-Media-Platform-Where-People-and-AI-Friends-Co-Exist.html"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T16:00:00.000Z","Butterflies AI Raises Seed Round, Launches First Social Media Platform Where People and AI Friends Co-Exist","https://www.einpresswire.com/article/720967914/butterflies-ai-raises-seed-round-launches-first-social-media-platform-where-people-and-ai-friends-co-exist"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-27T17:43:40.000Z","‎Butterflies - Talk to Real AIs App - App Store","https://apps.apple.com/pl/app/butterflies-talk-to-real-ais/id6471347348"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Status AI | Character.AI / Replika / Chai | Fai Nur","official/social evidence | residual signal review","已关联到主表、时间线或官方/社媒证据。","2026-05-21T05:37:07.000Z","Status AI secures $17 million to build immersive AI social worlds - IMP.NEWS","https://imp.news/business/status-ai-secures-17-million-to-build-immersive-ai-social-worlds-87212/"
"main research","ai_social_entertainment_news","news","7252385281531a4b5c2a2f5e319839d9","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-03-28T00:02:06.000Z","What's next for social media?","https://www.bbc.com/news/articles/c3w1e3xd2glo"
