"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","mature_ai_companion_news","news","2d07433aaebc07a2ea92d0d2a2aae1cd","linked","linked","已关联","Character.AI / Replika / Chai | Caveduck / Charms / Pictoria / CODE27 | Charms","official/social evidence | product matrix | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-04-17T02:14:47.000Z","AI Interactive Fiction Monetization at Character.AI | HITLoop","https://hitloop.news/ai-interactive-fiction-safety/"
"main research","mature_ai_companion_news","news","2d07433aaebc07a2ea92d0d2a2aae1cd","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T13:07:45.000Z","AI Companions Are Killing Teenagers. The Settlements Are In. Nobody Changed Anything. | by Manav Gupta | May, 2026 | Medium","https://medium.com/@Tensorboy/ai-companions-are-killing-teenagers-the-settlements-are-in-nobody-changed-anything-8e384af2f59e"
"main research","mature_ai_companion_news","news","2d07433aaebc07a2ea92d0d2a2aae1cd","linked","linked","已关联","Born / Pengu | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-03-17T08:51:14.000Z","AI陪伴复盘：亚洲市场跑出营收黑马，分三大方向探索未来可能-36氪","https://www.36kr.com/p/3182105979902084"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Kindroid / Nomi / Blush | PolyBuzz / HiWaifu / Linky | PolyBuzz","product matrix | official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2025-10-27T08:26:48.000Z","The State of Chinese AI Apps 2025 - Tech Buzz China Insider","https://techbuzzchina.substack.com/p/the-state-of-chinese-ai-apps-2025"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","不拿融资、千万年营收，重庆14人团队做出全球AI社交Top7｜对话创始人","https://www.baijing.cn/article/52888"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Kindroid / Nomi / Blush | Talkie / MiniMax","product matrix | official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-11T03:06:41.000Z","MiniMax Global Announces Full Year 2025 Financial Results - MiniMax News | MiniMax","https://www.minimax.io/news/minimax-global-announces-full-year-2025-financial-results"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | Talkie / MiniMax | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-10-29T12:21:52.000Z","China’s AI Boyfriends","https://www.chinatalk.media/p/chinas-ai-boyfriends"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-02-04T16:49:21.000Z","一家做教育的公司,为什么能在海外AI产品流量榜上排名第一?｜2025年12月AI百强榜_腾讯新闻","https://news.qq.com/rain/a/20260204A05BK500"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2024-10-31T00:00:13.000Z","Chinese AI unicorn MiniMax scores big in US with Talkie chatbot entertainment app | South China Morning Post","https://www.scmp.com/tech/tech-trends/article/3284511/chinese-ai-unicorn-minimax-scores-big-us-talkie-chatbot-entertainment-app"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz | AI companion apps on track to pull in $120M in 2025","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-08-12T17:38:42.000Z","AI companion apps on track to pull in $120M in 2025 | TechCrunch","https://techcrunch.com/2025/08/12/ai-companion-apps-on-track-to-pull-in-120m-in-2025/"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","MiniMax找全球变现通路_北京商报","https://www.bbtnews.com.cn/2026/0111/581338.shtml"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | Talkie / MiniMax","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","2026-01-20T14:41:23.000Z","Zhipu AI, MiniMax burn $10 for every $1 in revenue","https://www.ciw.news/p/zhipu-ai-minimax-ipo"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Kindroid / Nomi / Blush | Talkie / MiniMax","product matrix | official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-03-02T14:03:59.000Z","MiniMax conference call: Focusing on ""all-modal"" and ""high quality,"" bidding farewell to purely ""卷模型"" and evolving towards an AI platform ecosystem","https://longbridge.com/en/news/277476273"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-07-16T13:23:41.000Z","MiniMax Files for $4B Hong Kong IPO in China's AI Race","https://www.implicator.ai/minimax-files-for-4-billion-ipo-testing-global-appetite-for-chinas-ai-ambitions/"
"main research","china_ai_companion_exports","news","ca9214668f94ab574ebd50176ee3155f","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | Friend","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HiWaifu: AI Friend & Waifu Hub - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.hiwaifu.app"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Status AI | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-19T14:00:00.000Z","Forget the feed: Status AI raises $17M to turn social media into interactive entertainment | TechCrunch","https://techcrunch.com/2026/05/19/gamified-social-media-network-status-announces-17m-funding-to-help-usher-in-new-era-of-social-networking/"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T22:15:00.000Z","Butterflies takes flight with $4.8M, launches social media platform combining AI and human content – GeekWire","https://www.geekwire.com/2024/butterflies-takes-flight-with-4-8m-launches-social-media-platform-combining-ai-and-human-content/"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Character.AI / Replika / Chai | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T00:00:00.000Z","AIs are coming for social networks | The Verge","https://www.theverge.com/2024/6/18/24181196/butterflies-app-ai-chatbots-social-media"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Status AI | Fai Nur","funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","About Status • Status AI Official Website","https://www.statusai.com/about"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Kindroid / Nomi / Blush | Friend | Oasiz | SocialAI / Oasiz","product matrix | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-09T00:00:00.000Z","Oasiz raises $2.5M to make TikTok-style “playable content” a thing — here’s what that actually means | FinalBoss.io","https://finalboss.io/oasiz-raises-2-5m-to-make-tiktok-style"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Butterflies AI | Friend | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T12:00:00.000Z","Butterflies AI Raises Seed Round, Launches First Social","https://www.globenewswire.com/news-release/2024/06/18/2900674/0/en/Butterflies-AI-Raises-Seed-Round-Launches-First-Social-Media-Platform-Where-People-and-AI-Friends-Co-Exist.html"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Friend | Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-08T15:32:21.000Z","""Oasiz Raises $2.5M Seed Round to Launch Social Platform for Viral Playable Content"" - Games Press","https://www.gamespress.com/Oasiz-Raises-25M-Seed-Round-to-Launch-Social-Platform-for-Viral-Playab"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Oasiz Raises $2.5M for Playable Content | Dealroom.co","https://app.dealroom.co/news/feed/oasiz-raises-2-5m-for-playable-content"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-06-01T13:00:04.000Z","Sekai raises $20 million as people create 15 million AI mini apps","https://www.axios.com/2026/06/01/sekai-mini-app-startup-funding"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Ditto | Known","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-09-30T16:10:00.000Z","Series, a GenAI game development platform, has quietly raised $28M from Netflix, Dell, a16z, others | TechCrunch","https://techcrunch.com/2024/09/30/series-the-genai-startup-reinventing-game-development-has-quietly-raised-28m-from-netflix-dell-a16z-others/"
"main research","ai_social_entertainment_news","news","e15f392903420ac24cb6eb5d03437299","linked","linked","已关联","Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-16T00:00:00.000Z","Oasiz Has Raised $2.5 Million in Seed Funding - Ascolta Ventures, LLC","https://www.ascoltavc.com/news/oasiz-has-raised-2-5-million-in-seed-funding/"
